"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp q-value"	"Sum PEP Score"	"Coverage"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Found in Sample in S42 F42 Sample F5_100K 3"	"Found in Sample in S41 F41 Sample F5_100K 3"	"Found in Sample in S40 F40 Sample F5_100K 3"	"Found in Sample in S39 F39 Sample F5_100K 2"	"Found in Sample in S38 F38 Sample F5_100K 2"	"Found in Sample in S37 F37 Sample F5_100K 2"	"Found in Sample in S36 F36 Sample F5_100K 1"	"Found in Sample in S35 F35 Sample F5_100K 1"	"Found in Sample in S34 F34 Sample F5_100K 1"	"Found in Sample in S33 F33 Sample F5_10K 3"	"Found in Sample in S32 F32 Sample F5_10K 3"	"Found in Sample in S31 F31 Sample F5_10K 3"	"Found in Sample in S30 F30 Sample F5_10K 2"	"Found in Sample in S29 F29 Sample F5_10K 2"	"Found in Sample in S28 F28 Sample F5_10K 2"	"Found in Sample in S27 F27 Sample F5_10K 1"	"Found in Sample in S26 F26 Sample F5_10K 1"	"Found in Sample in S25 F25 Sample F5_10K 1"	"Found in Sample in S24 F24 Sample F3_100K 3"	"Found in Sample in S22 F22 Sample F3_100K 3"	"Found in Sample in S23 F23 Sample F3_100K 2"	"Found in Sample in S21 F21 Sample F3_100K 2"	"Found in Sample in S20 F20 Sample F3_100K 2"	"Found in Sample in S19 F19 Sample F3_100K 2"	"Found in Sample in S18 F18 Sample F3_100K 1"	"Found in Sample in S17 F17 Sample F3_100K 1"	"Found in Sample in S16 F16 Sample F3_100K 1"	"Found in Sample in S15 F15 Sample F3_10K 3"	"Found in Sample in S14 F14 Sample F3_10K 3"	"Found in Sample in S13 F13 Sample F3_10K 3"	"Found in Sample in S12 F12 Sample F3_10K 2"	"Found in Sample in S11 F11 Sample F3_10K 2"	"Found in Sample in S10 F10 Sample F3_10K 2"	"Found in Sample in S9 F9 Sample F3_10K 1"	"Found in Sample in S8 F8 Sample F3_10K 1"	"Modifications"	"Area F5_100K 3"	"Area F5_100K 2"	"Area F5_100K 1"	"Area F5_10K 3"	"Area F5_10K 2"	"Area F5_10K 1"	"Area F3_100K 3"	"Area F3_100K 2"	"Area F3_100K 1"	"Area F3_10K 3"	"Area F3_10K 2"	"Area F3_10K 1"	"emPAI"	"Score Sequest HT"	"Number of Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q3V6T2"	"Girdin OS=Homo sapiens OX=9606 GN=CCDC88A PE=1 SV=2"	"0.000"	"176.625"	"19.5082843399252"	"29"	"318"	"29"	"1"	"1871"	"215.9"	"6.21"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	""	"4343019.41861979"	"3233662.43326823"	"960484.887695313"	"13503595.7395833"	"17712224.8046875"	"4788527.68815104"	"8274366.671875"	"12655829.4427083"	"38766394.9427083"	"21839058.84375"	"18091894.7473958"	"51096921.2083333"	"1.019"	"586.58"	"29"
"False"	"High"	"IsMasterProtein"	"O94832"	"Unconventional myosin-Id OS=Homo sapiens OX=9606 GN=MYO1D PE=1 SV=2"	"0.000"	"176.448"	"40.8548707753479"	"33"	"206"	"31"	"1"	"1006"	"116.1"	"9.39"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Low"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"3516322.51798503"	"2339825.16362847"	"742517.612304688"	"9009683.04101563"	"18979888.6103516"	"3434057.5703125"	"3854920.35416667"	"34129764.8003472"	"20725363.8658854"	"27602672.9785156"	"14656229.1972656"	"23316576.2291667"	"2.607"	"320.80"	"33"
"False"	"High"	"IsMasterProtein"	"P09467"	"Fructose-1,6-bisphosphatase 1 OS=Homo sapiens OX=9606 GN=FBP1 PE=1 SV=5"	"0.000"	"176.355"	"71.8934911242604"	"20"	"275"	"19"	"1"	"338"	"36.8"	"6.99"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Medium"	"High"	"Not Found"	"High"	"High"	"High"	""	"111042184.936198"	"69015244.7825521"	"11806621.6223958"	"147466271.796875"	"168361766.104167"	"27541239.3382161"	"928469238.5"	"187389797.25293"	"228052527.197049"	"585043572.039714"	"347805866.261068"	"431300533.286458"	"45.416"	"512.62"	"20"
"False"	"High"	"IsMasterProtein"	"P08648"	"Integrin alpha-5 OS=Homo sapiens OX=9606 GN=ITGA5 PE=1 SV=2"	"0.000"	"175.877"	"38.2268827454719"	"23"	"339"	"23"	"1"	"1049"	"114.5"	"5.77"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Medium"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"30594673.5959201"	"34268480.015191"	"6951936.46484375"	"98453353.3029514"	"154933664.741645"	"18920313.8873698"	"34275919.8815104"	"730986760.135417"	"255600799.065972"	"307351717.420139"	"187508183.376736"	"239437244.901042"	"4.142"	"677.60"	"23"
"False"	"High"	"IsMasterProtein"	"P57737"	"Coronin-7 OS=Homo sapiens OX=9606 GN=CORO7 PE=1 SV=2"	"0.000"	"175.356"	"41.7297297297297"	"26"	"457"	"26"	"1"	"925"	"100.5"	"5.80"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"16008104.5907118"	"12911783.5757378"	"3385656.55056424"	"97639942.9053819"	"143937903.758681"	"19889535.5633681"	"15279013.671875"	"169657389.638889"	"126161775.174479"	"142210325.426215"	"91272916.9001736"	"188495519.03125"	"6.017"	"837.68"	"26"
"False"	"High"	"IsMasterProtein"	"P05362"	"Intercellular adhesion molecule 1 OS=Homo sapiens OX=9606 GN=ICAM1 PE=1 SV=2"	"0.000"	"174.981"	"45.6766917293233"	"24"	"411"	"24"	"1"	"532"	"57.8"	"7.99"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	""	"44580181.2086589"	"42787591.4173177"	"7011815.50998264"	"216640531.75"	"206744202.805339"	"31015872.7927517"	"10503036.655599"	"690341799.078125"	"369487093.372396"	"411036807.191406"	"259910414.273872"	"801154297"	"12.738"	"735.33"	"24"
"False"	"High"	"IsMasterProtein"	"Q00722"	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens OX=9606 GN=PLCB2 PE=1 SV=2"	"0.000"	"174.912"	"33.0801687763713"	"31"	"273"	"31"	"1"	"1185"	"133.9"	"6.29"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"5399196.9609375"	"4203705.17057292"	"842570.383707682"	"16745070.6744792"	"38788039.6458333"	"5868440.47200521"	"3552999.39322917"	"67062999.6519097"	"37689700.5703125"	"54194585.1206597"	"39802323.09375"	"113034512.875"	"3.068"	"386.67"	"31"
"False"	"High"	"IsMasterProtein"	"P56192"	"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=MARS PE=1 SV=2"	"0.000"	"174.791"	"47"	"30"	"272"	"30"	"1"	"900"	"101.1"	"6.16"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"7922638.26757813"	"5662314.38302951"	"1143271.64436849"	"51392623.4166667"	"56006935.2799479"	"9937886.78038195"	"15698111.3821615"	"25804527.1770833"	"24373667.2916667"	"53315696.1217448"	"32736842.8072917"	"76057275.0833333"	"6.252"	"494.15"	"30"
"False"	"High"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2"	"0.000"	"174.450"	"69.3236714975845"	"23"	"385"	"22"	"1"	"414"	"46.6"	"7.01"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"27527562.8637153"	"20961912.8774957"	"6145373.0030382"	"116849863.87066"	"90660120.3003472"	"39573336.8246528"	"260607455.570313"	"109062762.20459"	"155531167.411458"	"207806286.301215"	"123191913.716146"	"308834721.244792"	"18.783"	"737.88"	"23"
"False"	"High"	"IsMasterProtein"	"P50552"	"Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3"	"0.000"	"174.172"	"51.0526315789474"	"19"	"638"	"19"	"1"	"380"	"39.8"	"8.94"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"35270769.1727431"	"30738852.8602431"	"9091798.31467014"	"107315383.250868"	"127584080.927083"	"36852634.5579427"	"136815722.145833"	"96343666.8020833"	"119907769.003472"	"143228073.560764"	"98849582.0173611"	"199464006.291667"	"36.927"	"1180.33"	"19"
"False"	"High"	"IsMasterProtein"	"P01903"	"HLA class II histocompatibility antigen, DR alpha chain OS=Homo sapiens OX=9606 GN=HLA-DRA PE=1 SV=1"	"0.000"	"174.012"	"54.7244094488189"	"16"	"1028"	"16"	"1"	"254"	"28.6"	"5.00"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"148193361.657118"	"216658958.390191"	"22918883.1425781"	"566094823.854167"	"797672658.876736"	"181666468.883247"	"1803588940.85156"	"1756809683.11068"	"1224702898.61372"	"1448820616.55469"	"1120944465.53125"	"1801021278.53125"	"241.446"	"2340.64"	"16"
"False"	"High"	"IsMasterProtein"	"Q9P2D3"	"HEAT repeat-containing protein 5B OS=Homo sapiens OX=9606 GN=HEATR5B PE=1 SV=2"	"0.000"	"173.743"	"20.9560598744568"	"30"	"189"	"30"	"1"	"2071"	"224.2"	"7.17"	"Not Found"	"Medium"	"High"	"Not Found"	"Low"	"High"	"Low"	"Low"	"Not Found"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Low"	"Not Found"	"High"	"Low"	"Low"	"High"	"Low"	"High"	"High"	"Low"	"Medium"	"High"	"Low"	"High"	""	"2081749.69791667"	"1758786.34407552"	"2030426.96484375"	"23992381.3081597"	"7276671.3984375"	"6512845.94352214"	"5202254.984375"	"28248509.2569444"	"23730349.2534722"	"14421293.4414063"	"22077887.3585069"	"32857866.7597656"	"1.015"	"277.11"	"30"
"False"	"High"	"IsMasterProtein"	"P51149"	"Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1"	"0.000"	"173.718"	"83.5748792270531"	"21"	"507"	"21"	"1"	"207"	"23.5"	"6.70"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"152405010.129774"	"128644485.148438"	"22382792.152398"	"368305931.90625"	"400095846.252604"	"137627796.868056"	"816225774.992188"	"465231754.242188"	"521047928.484375"	"645084521.753472"	"449636006.975694"	"884281585.921875"	"65.608"	"1010.37"	"21"
"False"	"High"	"IsMasterProtein"	"Q01469"	"Fatty acid-binding protein, epidermal OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3"	"0.000"	"173.613"	"82.962962962963"	"18"	"267"	"18"	"1"	"135"	"15.2"	"7.01"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	""	"29629771.0536024"	"25853826.0260417"	"3359119.93847656"	"247318801.217014"	"162260916.453125"	"23195377.6840278"	"717153000.395833"	"148595876.911458"	"442494455.166667"	"509599285.471354"	"183934008.395833"	"494014895"	"5993.843"	"654.69"	"18"
"False"	"High"	"IsMasterProtein"	"P09769"	"Tyrosine-protein kinase Fgr OS=Homo sapiens OX=9606 GN=FGR PE=1 SV=2"	"0.000"	"173.070"	"50.4725897920605"	"21"	"354"	"21"	"1"	"529"	"59.4"	"5.59"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"20429061.4029948"	"16002888.4373372"	"2922807.98480903"	"42334618.9444444"	"47456428.3077257"	"15076135.90625"	"121782730.003255"	"96674645.8958333"	"80049267.7083333"	"73198066.578125"	"53241146.5"	"105586753.229167"	"9"	"743.27"	"21"
"False"	"High"	"IsMasterProtein"	"P49368"	"T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4"	"0.000"	"172.110"	"64.7706422018349"	"29"	"505"	"29"	"1"	"545"	"60.5"	"6.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Acetyl [N-Term]"	"19720180.5232205"	"14735514.4646267"	"3951734.96506076"	"69556733.3819444"	"86061171.0833333"	"18460077.1041667"	"70360425.0052083"	"61232698.2278646"	"66115560.3020833"	"125271682.868056"	"74748299.0494792"	"177747764.390625"	"12.895"	"667.78"	"29"
"False"	"High"	"IsMasterProtein"	"P55060"	"Exportin-2 OS=Homo sapiens OX=9606 GN=CSE1L PE=1 SV=3"	"0.000"	"171.674"	"37.4871266735324"	"28"	"278"	"28"	"1"	"971"	"110.3"	"5.77"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"Acetyl [N-Term]"	"5385669.59179688"	"3085265.54123264"	"2140757.83170573"	"32395452.9010417"	"34961264.2395833"	"5505236.44791667"	"11718851.7018229"	"39933795.5321181"	"24110825.1896701"	"46120631.0520833"	"22337417.7690972"	"67578754.4296875"	"2.625"	"511.51"	"28"
"False"	"High"	"IsMasterProtein"	"P18433"	"Receptor-type tyrosine-protein phosphatase alpha OS=Homo sapiens OX=9606 GN=PTPRA PE=1 SV=3"	"0.000"	"171.576"	"38.7780548628429"	"21"	"257"	"20"	"1"	"802"	"90.7"	"6.65"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"13056497.4863281"	"3748708.56901042"	"375322.11984592"	"15794584.6419271"	"14034385.9244792"	"2939144.81380208"	"4725346.640625"	"50779305.4614258"	"24652299.8767361"	"17767463.2673611"	"21341830.8411458"	"27525403.0833333"	"4.097"	"564.59"	"21"
"False"	"High"	"IsMasterProtein"	"P48735"	"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2"	"0.000"	"171.302"	"49.3362831858407"	"23"	"368"	"22"	"1"	"452"	"50.9"	"8.69"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"25781075.7531467"	"14650373.3337674"	"1945382.7874349"	"121411184.588542"	"136804370.287326"	"29346258.8515625"	"12861252.1901042"	"16230880.8190104"	"7541310.69596354"	"104432514.998698"	"108421347.241319"	"91290996.375"	"13.874"	"715.84"	"23"
"False"	"High"	"IsMasterProtein"	"P47756"	"F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4"	"0.000"	"171.218"	"66.0649819494585"	"18"	"462"	"18"	"1"	"277"	"31.3"	"5.59"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"38436484.4565972"	"27556473.6006944"	"7317861.78537326"	"91823680.9392361"	"94003528.9592014"	"33478166.0798611"	"236248054.3125"	"110603955.235026"	"178135068.199653"	"227365173.472222"	"74986529.4817708"	"281714656.140625"	"41.813"	"900.38"	"18"
"False"	"High"	"IsMasterProtein"	"Q9Y3R5"	"Protein dopey-2 OS=Homo sapiens OX=9606 GN=DOPEY2 PE=1 SV=5"	"0.000"	"170.439"	"16.6231505657093"	"27"	"222"	"27"	"1"	"2298"	"258.1"	"6.29"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2588439.15614149"	"1179552.57150608"	"641820.845703125"	"15433062.2821181"	"14643260.9748264"	"901096.548014323"	"11810972.9635417"	"19411647.3222656"	"14119062.9184028"	"26990685.6831597"	"12385715.1215278"	"15503080.0273438"	"0.77"	"447.09"	"27"
"False"	"High"	"IsMasterProtein"	"Q8TDW0"	"Volume-regulated anion channel subunit LRRC8C OS=Homo sapiens OX=9606 GN=LRRC8C PE=1 SV=2"	"0.000"	"170.403"	"47.0734744707347"	"29"	"265"	"27"	"1"	"803"	"92.4"	"7.62"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Acetyl [N-Term]"	"6841643.69401042"	"6912656.59716797"	"3375995.38802083"	"33906117.4140625"	"57973900.859375"	"10028545.6622721"	"13333146.625"	"66392050.2725694"	"35701845.4288194"	"89783183.2708333"	"55291479.8125"	"70442655.6770833"	"4.555"	"441.97"	"29"
"False"	"High"	"IsMasterProtein"	"P08567"	"Pleckstrin OS=Homo sapiens OX=9606 GN=PLEK PE=1 SV=3"	"0.000"	"170.113"	"54.2857142857143"	"16"	"281"	"16"	"1"	"350"	"40.1"	"8.28"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	""	"29438375.359809"	"26450308.167589"	"1768099.84865994"	"186057477.604167"	"161111999.635417"	"15719960.8802083"	"221063751.85026"	"158910340.686849"	"98325580"	"172428189.875"	"133283784.606988"	"318622066.708333"	"116.877"	"676.31"	"16"
"False"	"High"	"IsMasterProtein"	"Q99832"	"T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2"	"0.000"	"169.384"	"60.036832412523"	"24"	"336"	"24"	"1"	"543"	"59.3"	"7.65"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Acetyl [N-Term]"	"14261328.6334635"	"9431443.94151476"	"1633236.62087674"	"46973831.9305556"	"88197309.3263889"	"13507204.8459201"	"107343073.959635"	"54952400.5371094"	"76667887.5911458"	"81428292.0576172"	"79157598.2005208"	"132458635.005208"	"9"	"577.17"	"24"
"False"	"High"	"IsMasterProtein"	"O15143"	"Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3"	"0.000"	"169.350"	"64.7849462365591"	"17"	"461"	"16"	"1"	"372"	"40.9"	"8.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"45225725.6814236"	"31539534.3790148"	"10809384.5059679"	"133357858.6875"	"166921185.982639"	"49054972.9340278"	"202102571.794271"	"90342190.6276042"	"157781857.125"	"222511146.502604"	"128262899.358507"	"293333558.927083"	"30.623"	"903.73"	"17"
"False"	"High"	"IsMasterProtein"	"P13760"	"HLA class II histocompatibility antigen, DRB1-4 beta chain OS=Homo sapiens OX=9606 GN=HLA-DRB1 PE=1 SV=1"	"0.000"	"169.225"	"71.4285714285714"	"19"	"678"	"6"	"1"	"266"	"30.1"	"7.18"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"Medium"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"15930603.984375"	""	"9547066.58333333"	"18309566.3984375"	""	"92493663.9114583"	"99131174.0625"	"66589018.6523438"	"275646652.326389"	"36532076.046875"	"50611313.90625"	"887197210.442708"	"65.608"	"1278.46"	"19"
"False"	"High"	"IsMasterProtein"	"P50416"	"Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens OX=9606 GN=CPT1A PE=1 SV=2"	"0.000"	"169.225"	"37.1280724450194"	"22"	"272"	"22"	"1"	"773"	"88.3"	"8.65"	"High"	"High"	"High"	"High"	"High"	"Medium"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Low"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8243985.98480903"	"6867681.70073785"	"1806565.79296875"	"36917361.8982205"	"51878543.3125"	"12762604.1918403"	""	"30187242.0651042"	"8074824.79166667"	"44129057.7517361"	"34927992.1588542"	"60492495.1822917"	"5.373"	"476.54"	"22"
"False"	"High"	"IsMasterProtein"	"O94804"	"Serine/threonine-protein kinase 10 OS=Homo sapiens OX=9606 GN=STK10 PE=1 SV=1"	"0.000"	"168.831"	"33.6776859504132"	"27"	"406"	"26"	"1"	"968"	"112.1"	"6.95"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8881955.66189236"	"5801469.41319444"	"1157894.7562934"	"18825934.1827257"	"23861261.1996528"	"8478848.30598958"	"31238569.563151"	"48360598.7955729"	"51173578.2013889"	"34236649.3888889"	"22875672.0130208"	"59664065.25"	"3.844"	"709.74"	"27"
"False"	"High"	"IsMasterProtein"	"P29016"	"T-cell surface glycoprotein CD1b OS=Homo sapiens OX=9606 GN=CD1B PE=1 SV=1"	"0.000"	"168.654"	"61.8618618618619"	"17"	"463"	"16"	"1"	"333"	"36.9"	"6.29"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"127946360.393229"	"96812617.9303385"	"27930693.3763021"	"221839172.15625"	"290750112.350694"	"90264826.3172743"	"947857470.538086"	"473804573.920573"	"441861009.236979"	"549235195.590278"	"479188359.223958"	"663283954.166667"	"73.989"	"1032.34"	"17"
"False"	"High"	"IsMasterProtein"	"P61224"	"Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1"	"0.000"	"168.384"	"85.8695652173913"	"22"	"559"	"6"	"1"	"184"	"20.8"	"5.78"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Low"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	""	"59601560.15625"	"8316236.92382813"	"1640498.68847656"	"50647767.9375"	"43523647.2604167"	"9954555.98339844"	"141891136.786133"	"290394982.625"	"121580007.71875"	"268451915.25"	"51331862.1041667"	"221683532.729167"	"1994.262"	"1259.23"	"22"
